iter	Logloss
1513	0.3680978224
1514	0.3680404903
1515	0.3679978284
1516	0.3679387791
1517	0.3678843664
1518	0.3678368844
1519	0.3677689398
1520	0.36774093
1521	0.367687303
1522	0.3676142421
1523	0.3675588349
1524	0.3675072148
1525	0.3674284525
1526	0.3673793991
1527	0.3673154611
1528	0.367245215
1529	0.3671940678
1530	0.3671374141
1531	0.3670900127
1532	0.3670246459
1533	0.3669568794
1534	0.3669221711
1535	0.3668472065
1536	0.3667896154
1537	0.3667469687
1538	0.3666945888
1539	0.3666446606
1540	0.3665771039
1541	0.366487075
1542	0.3664279518
1543	0.3663747057
1544	0.3663115512
1545	0.3662487436
1546	0.3661748505
1547	0.3661365111
1548	0.36606305
1549	0.3659988466
1550	0.36595333
1551	0.3658986012
1552	0.3658493408
1553	0.3658019603
1554	0.3657223025
1555	0.3656471859
1556	0.3655791649
1557	0.3655501689
1558	0.365507878
1559	0.3654390357
1560	0.365373012
1561	0.3653037023
1562	0.365243427
1563	0.3651767298
1564	0.3651215388
1565	0.3650649967
1566	0.3650240235
1567	0.3649483939
1568	0.3648938528
1569	0.3648381116
1570	0.3647444573
1571	0.3646734395
1572	0.3646138157
1573	0.364554637
1574	0.3645068349
1575	0.3644253206
1576	0.364386333
1577	0.3643527045
1578	0.3642769803
1579	0.3642079194
1580	0.3641271903
1581	0.364066027
1582	0.3640063222
1583	0.3639571368
1584	0.3638893088
1585	0.3638216674
1586	0.3637746168
1587	0.3637109222
1588	0.3636682966
1589	0.3636227987
1590	0.3635709644
1591	0.3635324174
1592	0.3634663537
1593	0.3634016443
1594	0.3633449619
1595	0.3632921113
1596	0.3632056718
1597	0.3631495596
1598	0.3631008474
1599	0.3630319974
1600	0.3629957227
1601	0.3629456994
1602	0.3628621537
1603	0.3628033227
1604	0.3627418083
1605	0.3626701649
1606	0.3626029003
1607	0.3625495853
1608	0.3625036917
1609	0.3624522409
1610	0.3623788525
1611	0.3623145788
1612	0.3622691748
1613	0.3622006507
1614	0.3621264917
1615	0.3620704226
1616	0.3620009588
1617	0.3619440487
1618	0.3618419746
1619	0.3617806262
1620	0.361713741
1621	0.3616682491
1622	0.3616027843
1623	0.3615466031
1624	0.3614878123
1625	0.3614393843
1626	0.3614007868
1627	0.3613467138
1628	0.3612854234
1629	0.3612266275
1630	0.3611772863
1631	0.3611243398
1632	0.3610706191
1633	0.3610160994
1634	0.3609477182
1635	0.3609114576
1636	0.3608439064
1637	0.3608014368
1638	0.3607366587
1639	0.360687934
1640	0.3606443647
1641	0.3605758445
1642	0.3605071004
1643	0.3604370829
1644	0.3603802916
1645	0.3603200179
1646	0.3602448669
1647	0.3601738161
1648	0.3601251612
1649	0.3600830621
1650	0.3600142057
1651	0.359953924
1652	0.3598981105
1653	0.3598341498
1654	0.359771834
1655	0.3596999882
1656	0.3596230796
1657	0.3595831098
1658	0.35951859
1659	0.3594574194
1660	0.359416802
1661	0.3593642847
1662	0.3593282296
1663	0.3592773459
1664	0.3592150321
1665	0.359164346
1666	0.3591197713
1667	0.3590621208
1668	0.3590266337
1669	0.3589666819
1670	0.3589092902
1671	0.3588640901
1672	0.3588153021
1673	0.3587698707
1674	0.3587301138
1675	0.3586813691
1676	0.3586010494
1677	0.3585301741
1678	0.3584894908
1679	0.358438193
1680	0.3583778947
1681	0.3583273546
1682	0.3582563871
1683	0.3581763716
1684	0.3581239115
1685	0.3580228972
1686	0.3579694544
1687	0.3579219886
1688	0.3578649522
1689	0.3578197499
1690	0.3577827537
1691	0.3577433949
1692	0.3577000485
1693	0.3576390723
1694	0.3575740078
1695	0.357522839
1696	0.3574651993
1697	0.3574046839
1698	0.3573558832
1699	0.3573084593
1700	0.3572686404
1701	0.3572313429
1702	0.3571808139
1703	0.3571316418
1704	0.3570569269
1705	0.3570049624
1706	0.3569392005
1707	0.356895807
1708	0.3568589597
1709	0.3568318918
1710	0.356756496
1711	0.3566719748
1712	0.3565332384
1713	0.356496158
1714	0.3564427125
1715	0.3563914466
1716	0.3563320027
1717	0.356288749
1718	0.3562428035
1719	0.3562225388
1720	0.3561646221
1721	0.3560944276
1722	0.3560438365
1723	0.355964717
1724	0.3559099089
1725	0.3558737013
1726	0.3558300357
1727	0.3557718422
1728	0.3557414725
1729	0.3556801108
1730	0.3556116473
1731	0.3555543331
1732	0.3555173196
1733	0.3554549848
1734	0.3554071765
1735	0.3553446905
1736	0.3553185562
1737	0.3552843559
1738	0.3552294644
1739	0.3551843581
1740	0.3551359633
1741	0.3550908274
1742	0.3550329949
1743	0.3549771832
1744	0.3549309829
1745	0.3548724101
1746	0.3548262096
1747	0.354754604
1748	0.3546914192
1749	0.3546248202
1750	0.3545801826
1751	0.354538519
1752	0.354481273
1753	0.354444874
1754	0.3543767821
1755	0.354312385
1756	0.3542472543
1757	0.3541929197
1758	0.3541443352
1759	0.3540910899
1760	0.3540270256
1761	0.3539528971
1762	0.353886327
1763	0.3538423753
1764	0.3537763999
1765	0.3537207199
1766	0.3536739334
1767	0.3536218722
1768	0.3535441092
1769	0.3535129169
1770	0.3534556975
1771	0.3534158388
1772	0.353348801
1773	0.3532911059
1774	0.353244798
1775	0.353198742
1776	0.3531571181
1777	0.3530891729
1778	0.3530473317
1779	0.3529872523
1780	0.3529220655
1781	0.3528595764
1782	0.3527828758
1783	0.3527066808
1784	0.3526433702
1785	0.352577636
1786	0.3525241885
1787	0.3524569486
1788	0.3523679373
1789	0.3523124171
1790	0.3522570217
1791	0.3522227045
1792	0.3521850218
1793	0.3521243029
1794	0.3520714381
1795	0.3520117642
1796	0.3519727911
1797	0.3519197117
1798	0.3518697323
1799	0.3518325764
1800	0.3517842419
1801	0.3517469539
1802	0.3516751397
1803	0.3516125685
1804	0.3515320712
1805	0.3514827122
1806	0.3514225794
1807	0.3513440436
1808	0.3512855241
1809	0.3512404099
1810	0.3511787628
1811	0.3511108517
1812	0.3510459268
1813	0.3510033745
1814	0.3509510003
1815	0.3508955791
1816	0.3508348009
1817	0.3507887091
1818	0.3507464317
1819	0.3506907919
1820	0.3506309987
1821	0.3505916693
1822	0.3505327464
1823	0.350501958
1824	0.3504483597
1825	0.3503864504
1826	0.3503444783
1827	0.3502817259
1828	0.3502405425
1829	0.3501996493
1830	0.350140674
1831	0.3500904834
1832	0.3500593089
1833	0.3499919625
1834	0.3499350117
1835	0.349890968
1836	0.3498500783
1837	0.3497984257
1838	0.3497787932
1839	0.3497254541
1840	0.3496580248
1841	0.3496248425
1842	0.3495349619
1843	0.3494827678
1844	0.3494157023
1845	0.3493420051
1846	0.3493055632
1847	0.3492320192
1848	0.3491586645
1849	0.3491051792
1850	0.3490629888
1851	0.349019822
1852	0.3489461702
1853	0.3488848077
1854	0.3488258451
1855	0.3487638613
1856	0.3486955244
1857	0.3486459905
1858	0.3485794429
1859	0.3485322463
1860	0.3484877172
1861	0.3484429405
1862	0.3484088165
1863	0.3483614887
1864	0.3483028861
1865	0.3482410896
1866	0.3481817571
1867	0.3481303427
1868	0.3480707827
1869	0.3480362433
1870	0.3479794727
1871	0.3479247371
1872	0.3478897732
1873	0.3478440806
1874	0.3477920884
1875	0.3477490578
1876	0.3476965234
1877	0.3476245535
1878	0.347579131
1879	0.3475144867
1880	0.3474553841
1881	0.3473839656
1882	0.3473349891
1883	0.3472832812
1884	0.3472158042
1885	0.3471785471
1886	0.3471332891
1887	0.3470815085
1888	0.3470258915
1889	0.346963746
1890	0.3469190838
1891	0.3468711491
1892	0.3468407304
1893	0.3468111421
1894	0.3467796209
1895	0.3466995015
1896	0.3466409967
1897	0.3465875665
1898	0.3465233914
1899	0.3464623118
1900	0.3464272284
1901	0.3463829763
1902	0.3463461863
1903	0.3462738333
1904	0.3462170351
1905	0.3461894025
1906	0.3461202969
1907	0.3460415591
1908	0.3459962753
1909	0.3459358288
1910	0.3458996097
1911	0.3458315192
1912	0.3457700884
1913	0.3457205267
1914	0.3456404847
1915	0.3455749336
1916	0.3455176173
1917	0.3454591527
1918	0.3454097046
1919	0.3453567489
1920	0.3453025137
1921	0.3452603328
1922	0.3452002427
1923	0.3451641611
1924	0.3451060822
1925	0.3450399766
1926	0.344973789
1927	0.3449209357
1928	0.3448743995
1929	0.3448233795
1930	0.3447679367
1931	0.344732462
1932	0.344681072
1933	0.3446239798
1934	0.3445659186
1935	0.3445048426
1936	0.3444606517
1937	0.3443969235
1938	0.3443512683
1939	0.3442851772
1940	0.3442201714
1941	0.3441689028
1942	0.3441179854
1943	0.3440748817
1944	0.3440327591
1945	0.3439741189
1946	0.3439322495
1947	0.3438593256
1948	0.3437943055
1949	0.3437299169
1950	0.3436794588
1951	0.3436003754
1952	0.3435468568
1953	0.3435018855
1954	0.3434241107
1955	0.3434004363
1956	0.3433617225
1957	0.3433011155
1958	0.343222159
1959	0.3431775942
1960	0.3431312722
1961	0.3430717983
1962	0.3430183709
1963	0.3429467705
1964	0.3429025123
1965	0.3428601874
1966	0.3427942186
1967	0.3427560211
1968	0.3426897895
1969	0.3426399325
1970	0.3425923012
1971	0.342537614
1972	0.342475107
1973	0.3424078874
1974	0.3423330192
1975	0.3423033951
1976	0.3422521123
1977	0.3421811135
1978	0.3421225511
1979	0.3420688844
1980	0.3420086154
1981	0.3419424634
1982	0.3418830881
1983	0.341832611
1984	0.3417667019
1985	0.3417059362
1986	0.3416644209
1987	0.3416169339
1988	0.3415621816
1989	0.3415023156
1990	0.3414312306
1991	0.3413618694
1992	0.34130881
1993	0.3412439878
1994	0.3412066187
1995	0.3411714564
1996	0.3411136269
1997	0.3410804983
1998	0.3410417609
1999	0.341001012
2000	0.3409325122
2001	0.3408819016
2002	0.3408259673
2003	0.3407830041
2004	0.3407271054
2005	0.3406693002
2006	0.3406262438
2007	0.3405701833
2008	0.3405223243
2009	0.3404605766
2010	0.3404297995
2011	0.3403723067
2012	0.3403280299
2013	0.3402733013
2014	0.3402293831
2015	0.3401800863
2016	0.3401559106
2017	0.3401111899
2018	0.3400397342
2019	0.3399879242
2020	0.339914347
2021	0.3398608323
2022	0.3398146653
2023	0.3397838095
2024	0.3397352506
2025	0.3396993931
2026	0.3396578995
2027	0.3396057516
2028	0.3395517579
2029	0.3395063333
2030	0.3394548938
2031	0.3393940111
2032	0.3393449976
2033	0.3392722845
2034	0.3391964717
2035	0.3391461341
2036	0.3390985642
2037	0.3390085731
2038	0.3389486444
2039	0.3389034952
2040	0.3388656382
2041	0.3388262588
2042	0.3387635132
2043	0.338722265
2044	0.338684315
2045	0.3386340534
2046	0.3385793642
2047	0.3385269276
2048	0.3384508746
2049	0.3383962265
2050	0.3383387986
2051	0.338281246
2052	0.3382165831
2053	0.338158888
2054	0.3381261007
2055	0.3380634625
2056	0.3380224386
2057	0.3379790436
2058	0.3379217844
2059	0.3378633514
2060	0.3378336447
2061	0.33777815
2062	0.3377379573
2063	0.3376918772
2064	0.3376329446
2065	0.3375698418
2066	0.3374980849
2067	0.3374465619
2068	0.3374115437
2069	0.3373764908
2070	0.3373354645
2071	0.337290761
2072	0.3372390791
2073	0.3371818031
2074	0.3371424174
2075	0.3370771049
2076	0.3370142898
2077	0.336957135
2078	0.3369187346
2079	0.336853269
2080	0.3367906158
2081	0.3367265893
2082	0.3366568892
2083	0.3366118623
2084	0.3365632057
2085	0.3365230144
2086	0.3364936362
2087	0.3364645832
2088	0.3364226597
2089	0.3363747918
2090	0.3363286759
2091	0.3362783818
2092	0.3362523468
2093	0.3362111448
2094	0.3361601975
2095	0.336091939
2096	0.3360395857
2097	0.3359941534
2098	0.3359602843
2099	0.3359047424
2100	0.3358716588
2101	0.3358136465
2102	0.3357607176
2103	0.3357221702
2104	0.3356573515
2105	0.3356075193
2106	0.335562897
2107	0.3354991882
2108	0.3354403731
2109	0.3353938315
2110	0.3353555754
2111	0.3353314616
2112	0.3352717769
2113	0.3352103351
2114	0.3351651014
2115	0.3351172951
2116	0.335063665
2117	0.3350069254
2118	0.3349736473
2119	0.3349362258
2120	0.3348957683
2121	0.3348391314
2122	0.3348019291
2123	0.3347487314
2124	0.3346971361
2125	0.3346149823
2126	0.3345652557
2127	0.3345360673
2128	0.33450092
2129	0.3344407693
2130	0.3343856373
2131	0.3343493975
2132	0.3343114583
2133	0.3342655002
2134	0.3342267708
2135	0.3341851594
2136	0.334135231
2137	0.3340733864
2138	0.3340011207
2139	0.3339528259
2140	0.3339060176
2141	0.3338485911
2142	0.3337854906
2143	0.3337232495
2144	0.3336700578
2145	0.3336101888
2146	0.333554584
2147	0.3335095685
2148	0.333448615
2149	0.3334219527
2150	0.3333897046
2151	0.3333454686
2152	0.333293218
2153	0.3332565033
2154	0.3332157313
2155	0.3331819066
2156	0.3331195906
2157	0.333067655
2158	0.3330125114
2159	0.3329736923
2160	0.3329282533
2161	0.3328990077
2162	0.3328593605
2163	0.3328013886
2164	0.3327427269
2165	0.3327017905
2166	0.3326308651
2167	0.3325932836
2168	0.3325521046
2169	0.3325183576
2170	0.3324838963
2171	0.3324443709
2172	0.3324140693
2173	0.3323831712
2174	0.3323184605
2175	0.3322486177
2176	0.3322012178
2177	0.3321774728
2178	0.3321410366
2179	0.3320873008
2180	0.3320343973
2181	0.3320037262
2182	0.3319607877
2183	0.3318978382
2184	0.3318640511
2185	0.3318044343
2186	0.3317647686
2187	0.3317401414
2188	0.3316738045
2189	0.331618812
2190	0.3315918778
2191	0.3315418609
2192	0.3314976414
2193	0.3314352406
2194	0.33138278
2195	0.3313187839
2196	0.3312678083
2197	0.3312243956
2198	0.3311780506
2199	0.3311187847
2200	0.3310889184
2201	0.3310277982
2202	0.3309735939
2203	0.3309392359
2204	0.3308964382
2205	0.330808395
2206	0.3307623391
2207	0.3306966558
2208	0.3306531802
2209	0.3305790861
2210	0.3305241451
2211	0.3304717493
2212	0.3304166598
2213	0.3303856099
2214	0.3303501491
2215	0.3303159851
2216	0.3302727777
2217	0.3302134769
2218	0.3301680602
2219	0.3301246238
2220	0.3300572315
2221	0.3300109625
2222	0.3299572418
2223	0.3298933187
2224	0.3298587834
2225	0.3298035101
2226	0.3297467353
2227	0.3297200446
2228	0.3296524448
2229	0.3296124274
2230	0.3295682075
2231	0.3294930151
2232	0.3294198048
2233	0.3293768707
2234	0.3293229139
2235	0.3292505032
2236	0.3291966429
2237	0.3291457531
2238	0.3290800069
2239	0.3290508173
2240	0.3289965792
2241	0.3289579701
2242	0.3289096541
2243	0.3288613431
2244	0.3288221588
2245	0.328778303
2246	0.3287233479
2247	0.3287007405
2248	0.3286728345
2249	0.3286296637
2250	0.3285712073
2251	0.3285322999
2252	0.3284948125
2253	0.3284526648
2254	0.328406135
2255	0.3283516954
2256	0.3282981422
2257	0.3282500636
2258	0.3282171895
2259	0.3281793946
2260	0.3281224343
2261	0.3280811771
2262	0.3280240702
2263	0.3279955853
2264	0.3278971517
2265	0.3278630578
2266	0.3277842027
2267	0.3277429585
2268	0.3276906396
2269	0.327660272
2270	0.3276068899
2271	0.3275543746
2272	0.3274965719
2273	0.3274395556
2274	0.3273827813
2275	0.3273195959
2276	0.327274228
2277	0.3272066908
2278	0.3271372449
2279	0.3270769185
2280	0.3270158121
2281	0.3269387804
2282	0.3268489258
2283	0.3268182267
2284	0.326762401
2285	0.3267247851
2286	0.3266863269
2287	0.3266405888
2288	0.3266003886
2289	0.326554442
2290	0.3264998486
2291	0.3264511085
2292	0.3263948263
2293	0.3263286791
2294	0.3262854513
2295	0.3262244309
2296	0.3261880668
2297	0.3261392495
2298	0.3260882273
2299	0.3260502152
2300	0.3260084531
2301	0.3259338765
2302	0.3258869262
2303	0.3258375255
2304	0.3257869605
2305	0.3257159494
2306	0.3256685781
2307	0.3256048803
2308	0.3255662376
2309	0.3255172001
2310	0.3254764335
2311	0.3254242585
2312	0.3253699159
2313	0.3253129413
2314	0.3252728574
2315	0.3252370803
2316	0.3251784941
2317	0.3251355
2318	0.3250944712
2319	0.3250476879
2320	0.3249818407
2321	0.3249178552
2322	0.3248697983
2323	0.3248011311
2324	0.3247694412
2325	0.3247270863
2326	0.3246830092
2327	0.3246328306
2328	0.3245857343
2329	0.3245620996
2330	0.3245107381
2331	0.3244661739
2332	0.3244218964
2333	0.324375895
2334	0.3243159054
2335	0.3242890382
2336	0.3242534513
2337	0.3242095977
2338	0.324177878
2339	0.3241312851
2340	0.3240593408
2341	0.3240063175
2342	0.323961618
2343	0.3239045929
2344	0.323856526
2345	0.3238028449
2346	0.3237411053
2347	0.3237156078
2348	0.3236749102
2349	0.3236026241
2350	0.3235525698
2351	0.3235179152
2352	0.3234647396
2353	0.323415303
2354	0.3233598423
2355	0.3233034179
2356	0.3232594952
2357	0.3231981954
2358	0.3231530925
2359	0.3231057911
2360	0.3230626472
2361	0.3230030011
2362	0.3229517583
2363	0.3228981076
2364	0.3228524075
2365	0.3227961142
2366	0.3227450213
2367	0.3227008966
2368	0.3226606169
2369	0.32261426
2370	0.32254891
2371	0.3225135232
2372	0.3224632172
2373	0.3224103619
2374	0.3223598356
2375	0.3223132099
2376	0.3222494319
2377	0.3222139705
2378	0.3221651632
2379	0.3221163713
2380	0.3220603025
2381	0.3220220712
2382	0.3219794624
2383	0.3219391416
2384	0.3218944823
2385	0.3218323325
2386	0.3218015695
2387	0.3217568876
2388	0.3216977018
2389	0.3216512707
2390	0.3216258016
2391	0.3215648256
2392	0.3215257009
2393	0.32149501
2394	0.3214362165
2395	0.3213948298
2396	0.3213494094
2397	0.3213118443
2398	0.3212407473
2399	0.3211710324
2400	0.3211401127
2401	0.3210882818
2402	0.3210355467
2403	0.3209720856
2404	0.3209215168
2405	0.3208687814
2406	0.3208051112
2407	0.32074197
2408	0.3207035302
2409	0.3206430308
2410	0.3205905346
2411	0.3205176136
2412	0.3204909561
2413	0.3204508694
2414	0.3203858337
2415	0.3203375499
2416	0.320284238
2417	0.3202335501
2418	0.320174187
2419	0.3201181867
2420	0.3200670679
2421	0.3199991552
2422	0.3199660921
2423	0.319913543
2424	0.3198808104
2425	0.3198146758
2426	0.3197637633
2427	0.3197289523
2428	0.3196780402
2429	0.3196405444
2430	0.3195838079
2431	0.3195316234
2432	0.3194792351
2433	0.3194397568
2434	0.319383832
2435	0.3193416879
2436	0.3193004525
2437	0.3192477349
2438	0.3191891479
2439	0.3191296586
2440	0.3190853779
2441	0.3190310852
2442	0.3189851492
2443	0.3189507995
2444	0.318898591
2445	0.3188417858
2446	0.3187876575
2447	0.3187136738
2448	0.3186619058
2449	0.3186046078
2450	0.3185502788
2451	0.3185148195
2452	0.3184770761
2453	0.3184235068
2454	0.3183611926
2455	0.3183002435
2456	0.3182508611
2457	0.3181994607
2458	0.3181535093
2459	0.3181040104
2460	0.318044433
2461	0.3179815996
2462	0.3179508724
2463	0.3179124907
2464	0.3178762073
2465	0.3178259567
2466	0.317785738
2467	0.3177499702
2468	0.3176939529
2469	0.3176543605
2470	0.3176151138
2471	0.3175656125
2472	0.3175080822
2473	0.3174758235
2474	0.3174219301
2475	0.317392039
2476	0.317339567
2477	0.3172858165
2478	0.317242434
2479	0.3172054742
2480	0.3171483165
2481	0.3171073055
2482	0.3170665136
2483	0.3170121981
2484	0.3169791717
2485	0.3169473257
2486	0.316912228
2487	0.3168815163
2488	0.3168308934
2489	0.3167771398
2490	0.3167374625
2491	0.3166834795
2492	0.3166422956
2493	0.3165855281
2494	0.3165481161
2495	0.3165123816
2496	0.3164874808
2497	0.3164375958
2498	0.3163814952
2499	0.3163290923
2500	0.3162690844
2501	0.3162283321
2502	0.3161623479
2503	0.3161109862
2504	0.3160514648
2505	0.3160152663
2506	0.3159709658
2507	0.3159099074
2508	0.3158846408
2509	0.3158300576
2510	0.3157949182
2511	0.3157262555
2512	0.3156764272
2513	0.3156252636
2514	0.3155815256
2515	0.3155348504
2516	0.3155014591
2517	0.315461291
2518	0.3154200478
2519	0.3153947976
2520	0.3153577698
2521	0.3153013175
2522	0.3152714771
2523	0.3152254776
2524	0.3151824438
2525	0.3151518943
2526	0.3151038726
2527	0.3150480794
2528	0.3149809384
2529	0.314933838
2530	0.3148740323
2531	0.3148152458
2532	0.3147681301
2533	0.3147231622
2534	0.3146807233
2535	0.3146255035
2536	0.3145788151
2537	0.3145237704
2538	0.3144817776
2539	0.3144369727
2540	0.3143859477
2541	0.3143227638
2542	0.3142817544
2543	0.3142343801
2544	0.3141865583
2545	0.3141294992
2546	0.3140963472
2547	0.3140510503
2548	0.3139831924
2549	0.3139422934
2550	0.313889873
2551	0.313847489
2552	0.3138086815
2553	0.3137630791
2554	0.3136916415
2555	0.3136442851
2556	0.3135804027
2557	0.3135403821
2558	0.313471483
2559	0.3134201555
2560	0.3133678984
2561	0.3133142261
2562	0.31327427
2563	0.313233858
2564	0.313199506
2565	0.3131484819
2566	0.3131088807
2567	0.3130610124
2568	0.3130318389
2569	0.3129598165
2570	0.3129117982
2571	0.3128568519
2572	0.3128109157
2573	0.3127807809
2574	0.312734637
2575	0.3126850638
2576	0.3126410597
2577	0.3126041739
2578	0.3125833385
2579	0.3125435165
2580	0.3124992486
2581	0.3124441689
2582	0.3123913618
2583	0.3123325691
2584	0.3123038957
2585	0.3122601452
2586	0.3122184087
2587	0.3121716022
2588	0.3121431874
2589	0.3120938586
2590	0.3120433849
2591	0.311985376
2592	0.3119225823
2593	0.3118789127
2594	0.3118446813
2595	0.3118064811
2596	0.3117566998
2597	0.3117115148
2598	0.3116663075
2599	0.3116122351
2600	0.3115767531
2601	0.3115486107
2602	0.3114949682
2603	0.3114361439
2604	0.3113987062
2605	0.3113655942
2606	0.3113169375
2607	0.3112727298
2608	0.3112230109
2609	0.3111634479
2610	0.3111220966
2611	0.311060991
2612	0.3110092275
2613	0.3109728601
2614	0.3109318718
2615	0.3108861176
2616	0.3108123996
2617	0.3107618565
2618	0.3107182973
2619	0.3106720371
2620	0.3106111502
2621	0.3105539458
2622	0.3105029514
2623	0.3104705766
2624	0.3104367572
2625	0.310403054
2626	0.3103650951
2627	0.3103106818
2628	0.3102512895
2629	0.3101830131
2630	0.3101436525
2631	0.3100985036
2632	0.3100617634
2633	0.3100097354
2634	0.3099680762
2635	0.309920878
2636	0.3098854145
2637	0.3098350781
2638	0.3097841785
2639	0.309738647
2640	0.3096716023
2641	0.3096163477
2642	0.3095784568
2643	0.309528863
2644	0.3094767767
2645	0.309416382
2646	0.3093822914
2647	0.3093143793
2648	0.3092580877
2649	0.3092029212
2650	0.3091570798
2651	0.3091280289
2652	0.3090954285
2653	0.3090550147
2654	0.3089984443
2655	0.308971817
2656	0.3089133062
2657	0.3088850562
2658	0.3088433224
2659	0.3088174587
2660	0.3087950408
2661	0.3087522194
2662	0.3087191005
2663	0.308696553
2664	0.3086716766
2665	0.3086241106
2666	0.3085696255
2667	0.3085356755
2668	0.3084968174
2669	0.3084593278
2670	0.3084141223
2671	0.3083686422
2672	0.3083203444
2673	0.3082850256
2674	0.3082332247
2675	0.3081766098
2676	0.3081295138
2677	0.3080924148
2678	0.3080623309
2679	0.3080388534
2680	0.3079952912
2681	0.307947954
2682	0.3079054298
2683	0.307876637
2684	0.3078424234
2685	0.3078172074
2686	0.3077847621
2687	0.3077204615
2688	0.3076818185
2689	0.307627099
2690	0.3075905681
2691	0.307552843
2692	0.3074966035
2693	0.3074408269
2694	0.3073935002
2695	0.3073596867
2696	0.3073105302
2697	0.3072447848
2698	0.3071899537
2699	0.3071515493
2700	0.3070961168
2701	0.3070510903
2702	0.3069653445
2703	0.3069297944
2704	0.3068736949
2705	0.3068243892
2706	0.3067805967
2707	0.306739569
2708	0.3067118638
2709	0.306679899
2710	0.3066255976
2711	0.3065857915
2712	0.3065360853
2713	0.3064946449
2714	0.3064701456
2715	0.3064353638
2716	0.3063818655
2717	0.3063421828
2718	0.3063229128
2719	0.3062730415
2720	0.3062225901
2721	0.3061842185
2722	0.3061262501
2723	0.306094818
2724	0.3060524947
2725	0.3060236683
2726	0.3059885808
2727	0.3059237269
2728	0.3058869273
2729	0.3058344878
2730	0.3057865842
2731	0.3057532811
2732	0.3057108082
2733	0.3056717646
2734	0.3056434151
2735	0.3055999867
2736	0.3055640631
2737	0.3055128446
2738	0.3054801084
2739	0.3054230879
2740	0.3053623131
2741	0.3053319603
2742	0.3052867803
2743	0.3052445133
2744	0.3052086346
2745	0.3051692035
2746	0.3051183879
2747	0.3050850923
2748	0.3050232812
2749	0.3049891132
2750	0.3049383012
2751	0.3048797919
2752	0.304796831
2753	0.3047505781
2754	0.304715179
2755	0.3046697412
2756	0.3046305933
2757	0.304581008
2758	0.3045429772
2759	0.3045006898
2760	0.3044492297
2761	0.3044066329
2762	0.3043541502
2763	0.3043029883
2764	0.3042686166
2765	0.3042269297
2766	0.3041923595
2767	0.3041397354
2768	0.3041083395
2769	0.3040707541
2770	0.3040339305
2771	0.3039879766
2772	0.3039513691
2773	0.3038930684
2774	0.3038243688
2775	0.303787753
2776	0.3037335789
2777	0.303695667
2778	0.3036640391
2779	0.3036186507
2780	0.3035673937
2781	0.303519799
2782	0.3034699624
2783	0.3034142178
2784	0.3033676911
2785	0.3033415036
2786	0.3032986664
2787	0.303273347
2788	0.3032360816
2789	0.3032023246
2790	0.3031572802
2791	0.3031134992
2792	0.303074179
2793	0.3030215754
2794	0.3029727713
2795	0.3029171527
2796	0.3028582042
2797	0.3028017516
2798	0.3027561562
2799	0.3027146369
2800	0.3026585753
2801	0.3026007613
2802	0.3025640996
2803	0.3025105054
2804	0.3024645688
2805	0.3024363473
2806	0.3023790223
2807	0.302332981
2808	0.3023044462
2809	0.3022662783
2810	0.3022180958
2811	0.3021583369
2812	0.3021124694
2813	0.3020808255
2814	0.3020346295
2815	0.3019860333
2816	0.3019350139
2817	0.3018801689
2818	0.3018505699
2819	0.3018108477
2820	0.3017567354
2821	0.3017042374
2822	0.3016520943
2823	0.3016047443
2824	0.3015356167
2825	0.301480794
2826	0.3014131929
2827	0.3013689254
2828	0.3013108941
2829	0.3012617137
2830	0.3012287602
2831	0.301194738
2832	0.3011399394
2833	0.3010858651
2834	0.3010262792
2835	0.3009714686
2836	0.3009109111
2837	0.3008676525
2838	0.3008232423
2839	0.3007748325
2840	0.3007148875
2841	0.3006603763
2842	0.3006317092
2843	0.3005813492
2844	0.3005273754
2845	0.3004877116
2846	0.3004367158
2847	0.3003822256
2848	0.3003495949
2849	0.3002763134
2850	0.3002378881
2851	0.3001888642
2852	0.3001537501
2853	0.3000940146
2854	0.3000554737
2855	0.3000012229
2856	0.299952528
2857	0.2999201816
2858	0.2998883392
2859	0.2998513369
2860	0.2997958934
2861	0.2997385436
2862	0.2996932031
2863	0.2996603285
2864	0.299620472
2865	0.2995904972
2866	0.2995220691
2867	0.2994794989
2868	0.2994341172
2869	0.299404644
2870	0.2993719757
2871	0.2993165321
2872	0.2992791416
2873	0.2992265109
2874	0.2991827908
2875	0.2991533883
2876	0.2991025185
2877	0.299071266
2878	0.2990162528
2879	0.2989861707
2880	0.2989221708
2881	0.2988723789
2882	0.2988217724
2883	0.298781116
2884	0.2987498121
2885	0.2987006626
2886	0.2986575269
2887	0.2986272881
2888	0.2985964293
2889	0.2985344183
2890	0.2985033458
2891	0.2984577229
2892	0.2984231287
2893	0.2983877038
2894	0.298343581
2895	0.2983190648
2896	0.2982877931
2897	0.2982527557
2898	0.2982227421
2899	0.2981989169
2900	0.298147611
2901	0.2980889044
2902	0.2980386621
2903	0.2979869614
2904	0.2979381556
2905	0.2978942561
2906	0.2978499454
2907	0.2977899954
2908	0.2977462888
2909	0.2977053612
2910	0.2976447406
2911	0.2976084377
2912	0.2975394316
2913	0.2975035077
2914	0.2974632994
2915	0.2974189313
2916	0.2973863378
2917	0.297340469
2918	0.2972952618
2919	0.2972404234
2920	0.2971831633
2921	0.2971560724
2922	0.2971103663
2923	0.2970651429
2924	0.2970062134
2925	0.296969288
